FINESCALE_ID,ID_1,ID_2,TYPE,N_IND,ORDER,FAMILY,GENUS,SPECIES,ETH_A,SI_A,RESOLUTION,
Haliplus,B,16,AB,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,B,17,AB,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,B,18,AB,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Hesperocorixa,B,1,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,2,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,3,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,4,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,5,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,6,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,7,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,8,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,9,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,10,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,11,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,12,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,13,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,14,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,15,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,16,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,17,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hesperocorixa,B,18,AB,0,Hemiptera,Corixidae,Hespercorixa,NA,0,0,Genus,
Hyalella,B,1,AB,55,Amphipoda,Talitridae,Hyalella,NA,30,25,Genus,
Hyalella,B,2,AB,54,Amphipoda,Talitridae,Hyalella,NA,29,25,Genus,
Hyalella,B,3,AB,12,Amphipoda,Talitridae,Hyalella,NA,12,0,Genus,
Hyalella,B,4,AB,10,Amphipoda,Talitridae,Hyalella,NA,10,0,Genus,
Hyalella,B,5,AB,16,Amphipoda,Talitridae,Hyalella,NA,16,0,Genus,
Hyalella,B,6,AB,90,Amphipoda,Talitridae,Hyalella,NA,65,25,Genus,
Hyalella,B,7,AB,22,Amphipoda,Talitridae,Hyalella,NA,22,0,Genus,
Hyalella,B,8,AB,33,Amphipoda,Talitridae,Hyalella,NA,8,25,Genus,
Hyalella,B,9,AB,59,Amphipoda,Talitridae,Hyalella,NA,34,25,Genus,
Hyalella,B,10,AB,50,Amphipoda,Talitridae,Hyalella,NA,25,25,Genus,
Hyalella,B,11,AB,66,Amphipoda,Talitridae,Hyalella,NA,41,25,Genus,
Hyalella,B,12,AB,28,Amphipoda,Talitridae,Hyalella,NA,3,25,Genus,
Hyalella,B,13,AB,11,Amphipoda,Talitridae,Hyalella,NA,11,0,Genus,
Hyalella,B,14,AB,55,Amphipoda,Talitridae,Hyalella,NA,30,25,Genus,
Hyalella,B,15,AB,3,Amphipoda,Talitridae,Hyalella,NA,3,0,Genus,
Hyalella,B,16,AB,11,Amphipoda,Talitridae,Hyalella,NA,11,0,Genus,
Hyalella,B,17,AB,23,Amphipoda,Talitridae,Hyalella,NA,23,0,Genus,
Hyalella,B,18,AB,37,Amphipoda,Talitridae,Hyalella,NA,12,25,Genus,
Hydrachnidia,B,1,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,2,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,3,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,4,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,5,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,6,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,7,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,8,AB,1,Trombidiformes,Hydrachnidia,NA,NA,1,0,Unranked,
Hydrachnidia,B,9,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,10,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,11,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,12,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,13,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,14,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,15,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,16,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,17,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydrachnidia,B,18,AB,0,Trombidiformes,Hydrachnidia,NA,NA,0,0,Unranked,
Hydroporus,B,1,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,2,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,3,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,4,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,5,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,6,AB,1,Coleoptera,Dytiscidae,Hydroporus,NA,1,0,Genus,
Hydroporus,B,7,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,8,AB,1,Coleoptera,Dytiscidae,Hydroporus,NA,1,0,Genus,
Hydroporus,B,9,AB,1,Coleoptera,Dytiscidae,Hydroporus,NA,1,0,Genus,
Hydroporus,B,10,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,11,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,12,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,13,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,14,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,15,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,16,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,17,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Hydroporus,B,18,AB,0,Coleoptera,Dytiscidae,Hydroporus,NA,0,0,Genus,
Libellula,B,1,AB,1,Odonata,Libellulidae,Libellula,NA,0,1,Genus,
Libellula,B,2,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,3,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,4,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,5,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,6,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,7,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,8,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,9,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,10,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,11,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,12,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,13,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,14,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,15,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,16,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,17,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Libellula,B,18,AB,0,Odonata,Libellulidae,Libellula,NA,0,0,Genus,
Licerus,B,1,AB,40,Isopoda,Asellidae,Licerus,NA,15,25,Genus,
Licerus,B,2,AB,4,Isopoda,Asellidae,Licerus,NA,4,0,Genus,
Licerus,B,3,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,4,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,5,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,6,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,7,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,8,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,9,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,10,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,11,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,12,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,13,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,14,AB,0,Isopoda,Asellidae,Licerus,NA,0,0,Genus,
Licerus,B,15,AB,4,Isopoda,Asellidae,Licerus,NA,4,0,Genus,
Licerus,B,16,AB,6,Isopoda,Asellidae,Licerus,NA,6,0,Genus,
Licerus,B,17,AB,15,Isopoda,Asellidae,Licerus,NA,15,0,Genus,
Licerus,B,18,AB,1,Isopoda,Asellidae,Licerus,NA,1,0,Genus,
Lumbriculidae,B,1,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,2,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,3,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,4,AB,1,Lumbriculida,Lumbriculidae,NA,NA,1,0,Family,
Lumbriculidae,B,5,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,6,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,7,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,8,AB,4,Lumbriculida,Lumbriculidae,NA,NA,4,0,Family,
Lumbriculidae,B,9,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,10,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,11,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,B,12,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,13,AB,3,Lumbriculida,Lumbriculidae,NA,NA,3,0,Family,
Lumbriculidae,B,14,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,15,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,16,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,17,AB,0,Lumbriculida,Lumbriculidae,NA,NA,0,0,Family,
Lumbriculidae,B,18,AB,1,Lumbriculida,Lumbriculidae,NA,NA,1,0,Family,
Macromia,B,1,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,2,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,3,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,4,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,5,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,6,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,7,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,8,AB,1,Odonata,Macromiidae,Macromia,NA,0,1,Genus,
Macromia,B,9,AB,1,Odonata,Macromiidae,Macromia,NA,0,1,Genus,
Macromia,B,10,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,11,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,12,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,13,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,14,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,15,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,16,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,17,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Macromia,B,18,AB,0,Odonata,Macromiidae,Macromia,NA,0,0,Genus,
Madeophylax,B,1,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,2,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,3,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,4,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,5,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,6,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,7,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,8,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,9,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,10,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,11,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,12,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,13,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,14,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,15,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,16,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,17,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Madeophylax,B,18,AB,0,Trichoptera,Limnephliidae,Madeophylax,NA,0,0,Genus,
Matus,B,1,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,2,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,3,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,4,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,5,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,6,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,7,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,8,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,9,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,10,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,11,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,12,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,13,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,14,AB,2,Coleoptera,Dytiscidae,Matus,NA,2,0,Genus,
Matus,B,15,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,16,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,17,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Matus,B,18,AB,0,Coleoptera,Dytiscidae,Matus,NA,0,0,Genus,
Molanna,B,1,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,2,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,3,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,4,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,5,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,6,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,7,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,8,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,9,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,10,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,11,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,12,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,13,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,14,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,15,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,16,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,17,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Molanna,B,18,AB,0,Trichoptera,Molannidae,Molanna,NA,0,0,Genus,
Mystacides,B,1,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,2,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,3,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,4,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,5,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,6,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,7,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,8,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,9,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,10,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,11,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,12,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,13,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,14,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,15,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,16,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,17,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Mystacides,B,18,AB,0,Trichoptera,Leptoceridae,Mystacides,NA,0,0,Genus,
Palmacorixa,B,1,AB,1,Hemiptera,Corixidae,Palmacorixa,NA,1,0,Genus,
Palmacorixa,B,2,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,3,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,4,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,5,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,6,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,7,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,8,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,9,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,10,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,11,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,12,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,13,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,14,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,15,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,16,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,17,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Palmacorixa,B,18,AB,0,Hemiptera,Corixidae,Palmacorixa,NA,0,0,Genus,
Propinquus,B,1,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,2,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,3,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,4,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,5,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,6,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,7,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,8,AB,1,Decapoda,Cambaridae,Faxonius,Propinquus,0,1,Species,
Propinquus,B,9,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,10,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,11,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,12,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,13,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,14,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,15,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,16,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,17,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Propinquus,B,18,AB,0,Decapoda,Cambaridae,Faxonius,Propinquus,0,0,Species,
Psephenus,B,1,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,2,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,3,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,4,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,5,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,6,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,7,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,8,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,9,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,10,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,11,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,12,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,13,AB,1,Coleoptera,Psephenidae,Psephenus,NA,1,0,Genus,
Psephenus,B,14,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,15,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,16,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,17,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Psephenus,B,18,AB,0,Coleoptera,Psephenidae,Psephenus,NA,0,0,Genus,
Robustus,B,1,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,2,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,3,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,4,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,5,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,6,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,7,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,8,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,9,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,10,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,11,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,12,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,13,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,14,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,15,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,16,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,17,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Robustus,B,18,AB,0,Decapoda,Cambaridae,Cambarus,Robustus,0,0,Species,
Serratella,B,1,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,B,2,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,B,3,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
Serratella,B,4,AB,0,Ephemenoptera,Ephemerellidae,Serratella,NA,0,0,Genus,
