LONG ,LAT ,SO4_mgL,NO3_mgL,ANC,DIC,DOC,P_total,SIO2_mgL,Ca_mgL,Na_mgL,Fe_mgL,LAB_pH
74.7224,44.09672778,4.19,0,-2.1,0.23,4,0.029,0,1.19,0.38,0.105,5.32
74.72462222,44.09978333,3.87,0,12.2,0.35,4.5,0.032,0,1.24,0.47,0.188,5.65
74.732125,44.09978333,5.07,0.02,-7.2,0.16,2.3,0.021,0,1.33,0.35,0.012,5.13
74.70795556,44.09422778,3.26,0,85,1.33,7.8,0.015,3.8,2.27,0.71,0.275,6.43
74.70156667,44.08506111,4.13,0,14.5,0.52,4.5,0.009,0,1.59,0.28,0.104,5.63
74.72184444,44.09089444,4.26,0,53.4,0.98,4.8,0.008,1.4,2.22,0.61,0.056,6.72
74.73823611,44.09256111,4.3,0,48.3,0.87,5.4,0.009,1,2.16,0.61,0.036,6.61
74.74684722,44.09672778,4.32,0,-7.2,0.18,2.6,0.011,0.2,1.07,0.24,0,4.98
74.75768056,44.09839444,5.08,0,45.4,0.88,2.9,0.005,1.5,2.29,0.51,0.039,6.49
74.73101389,44.11395,5.29,0.05,18.8,0.4,3,0.009,3.1,2.13,0.38,0.008,6.17
74.724625,44.11589444,5.41,0.1,30.8,0.52,2.9,0.002,3,2.4,0.43,0.01,6.41
74.71740278,44.12061667,5.39,0.12,13.2,0.3,2.6,0.003,3,2.05,0.37,0.02,5.97
74.70684444,44.13117222,4.76,0,5.9,0.16,2.5,0.004,0.2,1.55,0.38,0.173,5.46
74.7024,44.13395,5.05,0.07,9.1,0.44,1.3,0.001,1.6,1.53,0.34,0.008,5.21
74.80323611,44.06533889,3.55,0,27.1,2.08,9.9,0.017,1.1,1.69,0.71,0.33,5.54
74.82546111,44.08200556,5.34,0,-1.1,1.22,4.6,0.013,0.3,1.54,0.53,0.194,5.2
74.84212778,44.07533889,4.15,0,31.7,0.68,6.1,0.011,0.8,1.97,0.5,0.075,6.12
74.83629444,44.08089444,4.08,0,8.5,0.56,4,0.009,0.3,1.12,0.34,0.114,5.15
74.79962778,44.08533889,4.77,0.06,38.3,0.59,4,0.007,2.6,2.15,0.61,0.018,6.56
74.76518056,44.04395,4.43,0,64.8,0.87,4.9,0.002,1.8,2.44,0.55,0.042,6.86
74.75073333,44.04283889,2.83,0,18.6,0.55,11.3,0.019,1.7,1.81,0.49,0.387,5.59
74.56933889,44.16256111,5.29,0,74.3,1.25,7.3,0.012,3.7,2.51,0.99,0.142,6.37
74.58572778,44.15089444,3.37,0,17.9,3.32,12.1,0.031,1.3,1.44,0.6,0.67,5.11
74.431,44.17033889,6.2,0,34.9,0.67,4.5,0.006,1.5,2.5,0.58,0.03,6.29
74.44294444,44.16172778,7.32,0.37,11.4,0.26,2.8,0.002,5.1,2.28,0.61,0.018,5.71
74.42211111,44.20894722,5.36,0,43.8,0.48,8.9,0.008,4.6,2.73,0.69,0.025,6.28
74.40072222,44.19089167,3.97,0,92.8,1.99,10.9,0.026,3.2,3.34,0.64,0.151,6.19
74.33849722,44.22839167,8.06,0.27,113.7,1.73,4.2,0.008,5.7,6.17,18.9,0.081,6.91
74.34405278,44.20616944,6.71,0,111.5,2.42,9.6,0.014,1.9,4.35,1.01,0.113,6.17
74.32988611,44.21478056,6.91,0,67.2,0.91,6.1,0.005,1.7,2.97,0.76,0.008,6.63
74.31433056,44.21144722,5.88,0.18,204.6,2.7,4.3,0.013,9.7,4.82,1.26,0.209,6.82
74.31794167,44.21783611,3.4,0,213.2,4.21,9.5,0.019,7.1,4.69,1.07,0.198,6.49
74.29516389,44.22311389,8.26,0.08,103.2,1.33,5,0.009,8.4,4.48,1.07,0.09,6.73
74.303775,44.21394722,6.89,0,131.2,3.49,8.1,0.021,2.7,4.2,1.08,0.137,6.28
74.29266111,44.19505833,5.82,0,187,4.3,9.5,0.011,6.6,5.06,1.4,0.167,6.25
74.30238333,44.19061389,8.59,0.02,73.1,0.96,9.3,0.025,4.6,3.72,0.8,0.031,6.58
74.17210278,44.212,6.08,0,14.5,0.59,6.1,0.027,0.1,2.33,0.67,0.308,5.43
74.30655,44.176725,5.89,0,139.5,1.8,7.2,0.022,1.7,4.31,1,0.065,6.78
74.41488611,44.07672778,6.18,0.2,179.2,2.29,4.8,0.017,5,4.34,1.06,0.01,7.63
74.411275,44.07339444,6.04,0.3,131,1.67,4.7,0.002,5.6,3.95,0.91,0.026,6.95
74.32182778,44.12006111,4.96,0,191.6,4.71,5.8,0.019,5.8,4.52,0.93,0.194,6.26
74.31182778,44.12561667,5,0,26.7,2.57,8.4,0.012,3.7,2.33,0.53,0.141,5.4
74.31182778,44.12839444,3.15,0,25,0.61,7,0.02,0.8,1.77,0.36,0.026,5.97
74.29543889,44.13617222,7.34,0,124.4,2.49,9.3,0.019,1,4.3,1.14,0.05,6.51
74.29627222,44.14367222,11.05,0.04,265.7,3.6,9.3,0.084,4.7,6.23,2.15,0.116,7.12
74.25071389,44.12756111,8.16,0,32.2,0.39,4.4,0.009,5.1,3.35,0.78,0.021,6.26
74.18431944,44.04561667,4.52,0,136.4,1.61,8.2,0.018,1.5,3.86,0.53,0.112,6.81
74.25904722,44.09589444,6.36,0.03,99.2,1.18,12.8,0.018,5.8,4.36,0.85,0.09,6.51
74.24043611,44.10672778,6.36,0.02,86.2,1.49,11.1,,6.4,4.17,0.82,0.153,6.25
74.14432222,44.14088889,5.29,0.09,104.6,1.05,7.7,0.014,5.9,3.14,0.72,0.206,6.52
74.13681944,44.12894722,8.07,0,103.4,1.3,5.9,0.01,2.1,4.06,0.93,0.038,6.81
74.07404167,44.18116389,5.88,0.04,16.5,0.96,6.5,0.012,4.7,2.4,0.41,0.225,5.66
74.07765278,44.197275,6.02,0,31.1,0.59,3.5,0.005,1.6,2.02,0.32,0.099,6.2
74.10904167,44.1395,5.98,0.05,2.3,0.3,4.6,0.002,6,1.96,0.44,0.052,5.16
74.03515,44.16199722,5.75,0.03,-16.4,0.27,3.4,0.006,0.5,1.04,0.21,0.086,4.67
74.10070833,44.13755556,6.08,0.1,0.1,0.31,4.9,0.003,5.2,1.92,0.43,0.038,5.08
74.09154167,44.13366667,6.08,0.19,5,0.31,2.9,0.003,5,2.18,0.46,0.016,5.55
74.07903889,44.12533333,7.3,,29.1,1.53,7.6,0.018,4.4,2.48,0.46,0.066,5.74
74.42571667,43.97089444,5.18,0.13,151.2,2.85,8.5,0.015,9.3,4.12,4.18,0.359,6.8
74.40405,43.97061667,4.62,0.06,171.7,2.89,12.7,0.018,9.4,3.74,4.29,0.498,6.45
74.45432778,43.92867222,5.45,0.04,12.7,0.37,4.4,0.004,4.5,2.04,1.14,0.062,5.75
74.43877222,43.89811944,5.69,0,67.2,0.77,6.5,0.03,3.3,2.03,1.18,0.023,6.75
74.37793611,43.90756389,5.37,0.03,4.1,0.5,4.1,0.002,4.9,1.74,0.52,0.076,5.32
74.50738611,43.94228333,6.77,0,10.3,0.18,3.2,0.006,2.1,2.11,0.49,0.032,5.99
74.42933056,44.01200556,6.65,0,168.1,2.06,5.7,0.008,3.5,4.41,0.9,0.03,7.28
74.451275,44.02950556,5.29,0,201.3,2.49,10.7,0.02,5.6,5.85,0.56,0.102,6.9
74.42405278,44.02228333,6.47,0.04,133.1,1.57,4.5,0.004,2.9,3.83,0.8,0.023,7.33
74.48516667,44.02311667,5.93,0.1,136.4,1.75,4.7,0.007,5.1,3.85,0.79,0.07,7.22
74.42127778,44.12561667,4.01,0,82.5,1.11,8.8,0.013,0.2,2.43,0.53,0.029,6.57
74.47322222,44.04672778,5.07,0.05,133.7,1.4,9.2,0.006,5.4,3.91,0.82,0.067,6.86
74.53766944,44.03478333,6.57,0.04,56.8,0.57,6.6,0.011,3.3,3.87,8.55,0.117,5.15
74.51961111,44.03645,6.52,0,88.3,1.72,6.3,0.009,1.2,6.24,19.94,0.058,6.36
74.51988889,44.03895,6.66,0,92.2,1.61,5.6,0.025,0.7,8.35,34.23,0.119,6.36
74.35293889,44.08033889,5.61,0.05,201.8,2.55,3.6,0.008,4.4,4.4,1.09,0.034,7.44
74.37516389,44.07950556,4.85,0,201.5,2.57,5.5,0.006,4.4,4.44,1.04,0.077,7.14
74.38960833,44.06978333,5.6,0,180,2.32,4.3,0.009,2.4,4.18,1.12,0.022,7.22
74.38710833,44.07978333,4.34,0,176.1,2.6,7.9,0.017,2.4,3.95,0.95,0.073,6.88
74.66156111,43.92700556,6.64,0.12,-5.5,0.36,2.3,0.004,2.2,1.09,0.4,0.038,4.71
74.57544444,43.87339722,5.64,0,-2.8,0.19,3.4,0.018,0,1.61,0.37,0.105,5.14
74.56683056,43.85950833,5.39,0,121.5,1.24,3.7,0.011,4.2,2.87,0.88,0.012,7.34
74.55683056,43.861175,4.28,0,59.1,0.58,5.2,0.018,0.1,2.47,0.06,0.025,6.95
74.55099722,43.86506389,6.4,0,73.2,0.84,3.3,0.023,4.9,2.76,0.72,0.013,6.93
74.52710833,43.87700833,4.27,0,6.3,0.23,,0.026,0,1.76,0.69,0.2,5.15
74.49238333,43.87756389,5.63,0,99.5,1.25,9,0.016,2.8,2.65,1.19,0.208,6.99
74.48627222,43.87784167,6.68,0,41.6,0.66,4.8,0.015,1.2,2.04,0.8,0.079,6.22
74.62766667,43.83895278,5.73,0,104.7,1.27,4.9,0.005,5.3,3.35,1.24,0.022,7.32
74.55933056,43.84311944,4.92,0,120.4,1.85,9.6,0.012,3,4.34,0.65,0.074,6.66
74.56099722,43.806175,6.31,0,11.7,0.47,4.1,0.019,0.1,1.91,0.48,0.032,5.77
74.55738611,43.803675,7.29,0,22.7,0.32,5.1,0.027,0.9,2.27,0.6,0.075,6.1
74.54321944,43.83478611,5.8,0,111.4,1.59,3.9,0.009,2.7,3.81,2.2,0.038,7.2
74.48571667,43.81589722,6.7,0,-7.1,0.52,3.8,0.008,0,1.36,0.5,0.028,5.01
74.48766111,43.84200833,5.66,0,137.5,1.93,3.2,0.002,1.5,4.15,2.69,0.012,7.21
74.49377222,43.86200833,3.4,0,174.2,3.35,12.8,0.011,1.4,3.77,0.81,0.602,6.53
74.50655278,43.86228611,7.96,0,-11.6,0.27,2.9,0.003,0.6,1.7,0.61,0.071,4.77
74.45543889,43.87700833,4.76,0,59,1.98,17.7,0.019,5,3.18,0.53,0.705,5.52
74.44238333,43.87700833,5.08,0,79,1.15,5.1,0.008,0.2,3.15,5.44,0.048,6.79
74.65016389,43.74311944,7.23,0.18,52.8,0.51,6.4,0.008,5.8,2.87,0.9,0.092,6.76
74.62821944,43.76589722,6.48,0.09,28.4,0.31,7.1,0.006,6.2,2.42,0.74,0.116,6.04
74.52793889,43.76895278,6.96,,22.6,0.14,12.1,0.016,9.7,2.42,1.03,0.63,5.6
74.651,43.79506389,7.37,,66.8,0.98,7.1,0.01,5.3,2.73,1.06,0.295,6.61
74.70044722,43.80478611,6.14,0.08,105.9,1.27,5.4,0.008,4.9,3.35,0.83,0.038,7.17
74.70933611,43.80228611,6.06,0,132.9,1.24,8.4,0.013,6.5,3.9,0.89,0.183,7.02
74.66628056,43.81311944,3.03,0,-36.9,1.62,9.8,0.026,0.9,0.63,0.2,0.385,4.38
74.69850278,43.84061944,5.86,0.05,81.3,1.74,10,0.058,5.2,3.09,0.89,0.755,6.16
74.73795,43.83923056,5.3,0.03,15.8,0.61,6.6,0.012,2.7,2.29,0.64,0.336,5.84
74.73128333,43.84561944,8.14,0,5.2,0.22,3.4,0.01,4.1,2.32,0.51,0.021,5.62
74.74406111,43.81673056,5.98,0,69.4,0.69,4.5,0.008,4.5,2.51,0.67,0.051,6.8
74.71739167,43.82478611,6.32,0,-5,,3.7,0.007,0.2,1.72,0.49,0.071,
74.81322778,43.80256389,5.54,0,-26.9,0.67,,0.016,0.3,0.9,0.25,0.12,4.55
74.81322778,43.80478611,5.67,0.01,-24.2,0.5,,0.026,0.1,1.02,0.27,0.122,4.65
74.81322778,43.80784167,5.54,0.01,-21.3,0.93,,0.019,0.3,0.93,0.25,0.131,4.59
74.80656111,43.813675,5.89,0.2,1.9,0,2.3,0.002,1.9,1.85,0.37,0.028,5.47
74.77683889,43.82034167,6.99,0,3.2,0.42,4.3,0.018,0.2,1.63,0.34,0.122,5.35
74.67933611,43.85839722,5.12,0,-16.8,0.73,6.7,0.017,0.5,1.27,0.32,0.089,4.8
74.59819722,43.03007222,6.06,0,1684,22.01,8.1,0.039,0.8,24.04,1.09,0.272,7.94
74.36791389,43.11840556,5,0.01,89,1.24,6,0.04,0.6,2.71,0.99,0.087,6.81
74.33930278,43.12257222,6.25,0.01,110.9,1.35,5.4,0.007,1.6,3.37,0.49,0.009,7.06
74.46347222,43.10618333,2.46,0.06,169.5,2.85,19.2,0.047,4.4,4.38,7.86,0.619,6.29
74.49069722,43.13173889,5.12,0.02,182,2.33,4.3,0.003,3,4.51,3.97,0.03,7.44
74.55625278,43.06451667,4.51,0.01,156.6,2.08,7.9,0.023,0.5,3.73,0.73,0.176,6.88
74.84154167,43.16173611,3.98,0,360.5,5.3,9,0.01,4.5,7.17,0.67,0.525,6.87
74.78820833,43.23006944,4.8,0.01,0.1,0.32,2.2,0.006,2.5,1.13,0.42,0.326,5.34
74.55180833,43.155625,4.77,0.2,30.2,0.58,3.1,0.004,3.1,2.19,2.14,0.053,6.36
74.53375278,43.16923611,4.66,0.04,57.4,1.17,5.6,0.009,2.9,2.42,2.97,0.269,6.29
74.54264444,43.19284722,5.46,0.16,-8.3,0.03,1,0,0.6,1.29,0.41,0.009,5.05
74.52431111,43.22340278,5.17,0.06,68.5,1.08,3.5,0.001,2.4,2.55,2.07,0.025,6.67
74.51041944,43.17395833,5.52,0.22,47.9,0.76,2.7,0,4,2.35,1.06,0.013,6.58
74.47819722,43.18951389,4.69,0.01,-9.1,0.3,2.8,0.002,0.1,0.93,0.47,0.029,4.87
74.47153056,43.17895833,4.46,0.02,-4.2,0.81,5.3,0.012,1,1.09,0.5,0.112,5.01
74.46458611,43.17812778,4.69,0.05,-1.7,0.63,4.2,0.006,4.1,1.1,0.58,0.083,5.02
74.44180556,43.19340278,4.99,0.01,-17.1,0.43,2.2,0.005,0.2,0.83,0.42,0.03,4.68
74.59042222,43.24201389,4.42,0.01,4,0.14,2.9,0,0.8,1.2,0.45,0.017,5.7
74.5707,43.22229167,4.72,0.03,2.9,0.35,3.1,0.007,1,1.25,0.52,0.044,5.32
74.72376111,43.26868056,5.36,0.04,-3.7,0.61,4.4,0.005,0.8,1.01,0.39,0.065,4.86
74.67070278,43.25701389,5.12,0.02,14.7,0.67,6.6,0.008,1.7,1.64,0.57,0.038,5.52
74.70515,43.29784722,4.99,0.04,-26.3,0.19,5.3,0.007,0.7,0.79,0.42,0.079,4.57
74.63320556,43.30034722,5.36,0,9.5,0.18,4,0.005,1.4,1.52,0.5,0.124,5.86
74.61153611,43.31201389,4.62,0.05,-6.5,0.35,3.1,0.025,0.2,1,0.31,0.045,4.96
74.64320556,43.30756944,3.41,0,10.6,1.51,7,0.008,0.6,1.16,0.37,0.082,5.34
74.64015,43.31284722,5.38,0,16,0.65,4,0.006,1.1,1.58,0.5,0.119,5.91
74.67709722,43.37423611,4.97,0,-29.8,0.21,6.4,0.002,0,0.83,0.29,0.042,4.71
74.71681944,43.34756944,4.32,0,-6.7,0.31,4.8,0,0,0.82,0.37,0.096,4.91
75.04849444,43.368125,6.63,0,29.3,0.57,7.8,0.012,0.9,2.82,1.64,0.158,5.84
74.96515833,43.34256944,2.59,0,27.9,0.4,6.4,0.007,0,1.45,0.11,0.034,6.14
74.95904722,43.33479167,2.85,0.01,-17.7,0.14,3.8,0.004,0.2,0.69,0.08,0.489,4.75
74.8371,43.32868056,4.75,0.02,-1.1,0.91,6.6,0.009,1,1.09,0.5,0.135,4.86
74.77959722,43.31618056,4.29,0.02,-3.6,2.4,12.3,0.015,2.9,1.38,0.5,0.406,5.74
74.78320833,43.32201389,3.76,0,-12.6,1.23,17,0.023,3,1.3,0.42,0.487,4.62
74.81376667,43.335625,5.37,0.03,-41.1,0.33,1.2,0.005,0,0.72,0.22,0.061,4.39
74.794875,43.31201389,5.15,0.08,7.4,0.56,6,0.012,2.5,1.27,0.64,0.084,5.21
74.74654167,43.28895833,4.08,0.01,-14.2,0.43,5.1,0.003,0,0.71,0.39,0.086,4.69
74.80126667,43.33618056,4.16,0,-20.8,1.62,19.8,0.017,4.1,1.49,0.55,0.402,4.47
74.74181944,43.35868056,4.67,0.02,-31,1.23,7.3,0.006,1,0.84,0.38,0.139,4.49
74.72571111,43.42645833,4.83,0.1,52.3,0.73,4.7,0.004,2.4,2.37,0.48,0.013,6.67
74.65737778,43.46034722,4.62,0.06,-5.3,0.37,3,0.001,1.2,1.36,0.39,0.033,5.09
74.57876389,43.45340278,5.39,0.08,-17.3,0.4,1.9,0.022,0.4,0.74,0.31,0.036,4.64
74.597375,43.48145833,3.15,0.01,29.3,3.85,7.4,0.012,0.7,1.19,0.26,0.288,5.3
74.76848889,43.42590278,5.61,0.01,-39.4,0.96,7.9,0.006,1.2,0.94,0.39,0.182,4.41
74.83265833,43.47145833,1.09,0.06,-14.2,0.36,7.4,0.011,0.7,0.88,0.56,0.165,4.65
74.82904722,43.47840278,4.28,0.04,-16.7,0.96,9.6,0.018,1.6,0.87,0.5,0.368,4.66
74.774325,43.47478889,4.72,0.02,4.9,1.16,4.8,0.002,0.8,0.98,0.65,0.061,5.29
74.70848889,43.47006944,3.46,0.09,-11.7,0.89,5.6,0.001,1,1.07,0.38,0.128,4.83
74.70876667,43.473125,5.18,0.04,-4.9,0.51,3.4,0,1,1.37,0.38,0.059,5.02
74.68265556,43.48284722,5.58,0.01,-3.1,0.08,5.1,0.007,2.2,1.53,0.46,0.014,5.34
74.68071111,43.45784722,6.92,0.1,20,1.09,6.3,0.025,3.5,2.48,0.41,0.092,5.5
74.63265556,43.48951389,5.65,0.01,-49.6,0.55,9.4,0.004,0.9,0.88,0.32,0.149,4.32
74.61098889,43.50729167,4.71,0,44.1,0.66,6.2,0.011,0.6,1.86,0.42,0.068,6.23
74.57543333,43.57617778,4.2,0.01,325.7,3.98,4.2,0.007,3.4,7.15,0.37,0.014,7.6
74.54265556,43.57562222,5.41,0.02,-7.2,0.41,3.2,0.009,0.2,1.12,0.49,0.065,4.91
74.60543611,43.58034444,5.51,0.01,61,0.79,8.6,0.015,2,2.67,0.56,0.067,6.28
74.62099167,43.5884,4.92,0.02,5,0.07,3.7,0.004,2.5,1.2,0.44,0.055,5.45
74.58710278,43.59812222,5.63,0,237.8,2.62,5.1,0.003,0.9,6.13,0.48,0.038,7.7
74.616825,43.61978889,5.95,0.06,-16.3,0.46,6.9,0.025,2.1,0.97,0.37,0.175,4.64
74.5546,43.59228889,3.86,0.01,23.6,0.61,6.3,0.013,0.9,1.48,0.4,0.239,5.86
